filename,int-bounds,big-arr,big-arr-10x,linked,dlinked,bintree
extr_Craftdepsglfwsrcwl_monitor.c__glfwPlatformGetMonitorPos.c,0,,,,,
extr_Craftdepssqlitesqlite3.c_matchQuality.c,0,,,,,
extr_Craftdepslodepnglodepng.c_lodepng_info_swap.c,0,,,,,
extr_Craftdepslodepnglodepng.c_lodepng_set32bitInt.c,,,0,,,
extr_FFmpeglibavcodecaacenc_pred.c_flt16_trunc.c,0,,,,,
extr_Craftdepsglfwsrcwl_window.c__glfwPlatformWindowIconified.c,0,,1,,,
extr_Craftdepssqlitesqlite3.c_btreePagecount.c,0,,1,,,
extr_Craftdepssqlitesqlite3.c_clearYMD_HMS_TZ.c,0,,,,,
extr_Craftdepsglfwtestsglfwinfo.c_get_strategy_name_glfw.c,0,1,2,,,
extr_Craftdepslodepnglodepng.c_HuffmanTree_init.c,0,,,,,
extr_Arduinotoolssdklwipsrccoredef.c_lwip_htons.c,0,1,2,,,
extr_Arduinotoolssdklwipsrccorepbuf.c_pbuf_clen.c,0,,,,,
extr_Craftdepslodepnglodepng.c_uivector_swap.c,0,,,,,
extr_Craftdepssqlitesqlite3.c_computeJD.c,0,,,,,
extr_Craftdepssqlitesqlite3.c_selectOpName.c,0,1,2,,,
extr_Craftdepssqlitesqlite3.c_sqlite3ExprCachePinRegister.c,0,,,,,
extr_FFmpegdocexamplesavio_dir_cmd.c_type_string.c,0,1,2,,,
extr_FFmpegfftoolscmdutils.c_get_media_type_char.c,0,,,,,
extr_Craftdepssqlitesqlite3.c_sqlite3_get_autocommit.c,0,,1,,,
extr_Craftdepssqlitesqlite3.c_sqlite3_interrupt.c,0,,1,,,
extr_Craftdepssqlitesqlite3.c_heightOfExpr.c,0,,,,,
extr_Craftdepssqlitesqlite3.c_incrAggDepth.c,0,,,,,
extr_Craftdepssqlitesqlite3.c_numberOfCachePages.c,0,,,,,
extr_Craftdepssqlitesqlite3.c_pagerFixMaplimit.c,0,,1,,,
extr_Craftdepslodepnglodepng.c_lodepng_chunk_data.c,,,0,,,
extr_Craftdepslodepnglodepng.c_lodepng_color_mode_init.c,0,,,,,
extr_Craftdepslodepnglodepng.c_lodepng_compress_settings_init.c,0,,,,,
extr_Craftdepslodepnglodepng.c_lodepng_decompress_settings_init.c,0,,,,,
extr_FFmpeglibavcodecaacenc_pred.c_flt16_even.c,0,,,,,
extr_Craftdepssqlitesqlite3.c_sqlite3_bind_parameter_count.c,0,,1,,,
extr_Craftdepssqlitesqlite3.c_sqlite3_backup_remaining.c,0,,1,,,
extr_FFmpeglibavcodecaacdec_template.c_sample_rate_idx.c,0,1,2,,,
extr_Craftdepssqlitesqlite3.c_sqlite3_last_insert_rowid.c,0,,1,,,
extr_Craftdepssqlitesqlite3.c_sqlite3_changes.c,0,,1,,,
extr_Craftsrcitem.c_is_destructable.c,0,1,2,,,
extr_Craftsrcitem.c_is_plant.c,0,1,2,,,
extr_Craftsrccube.c_make_character.c,,,0,,,
extr_Craftdepssqlitesqlite3.c_unixModeBit.c,0,,,,,
extr_FFmpegfftoolsffmpeg.c_set_tty_echo.c,0,1,2,,,
extr_FFmpegfftoolsffmpeg_filter.c_filtergraph_is_simple.c,0,,1,,,
extr_Craftdepssqlitesqlite3.c_unixFetch.c,0,,,,,
extr_Craftdepssqlitesqlite3.c_unixMapfile.c,0,,1,,,
extr_Craftdepssqlitesqlite3.c_sqlite3_column_count.c,0,,1,,,
extr_Craftdepssqlitesqlite3.c_transferJoinMarkings.c,0,,,,,
extr_Craftdepssqlitesqlite3.c_unixDeviceCharacteristics.c,0,,1,,,
extr_Craftdepssqlitesqlite3.c_sqlite3GetFuncCollSeq.c,0,,,,,
extr_Craftsrcutil.c_char_width.c,0,,1,,,
extr_Craftsrcmatrix.c_mat_identity.c,,,0,,,
extr_Craftdepssqlitesqlite3.c_walNextHash.c,0,1,2,,,
extr_Craftsrcring.c_ring_size.c,0,,,,,
extr_Craftdepssqlitesqlite3.c_sqlite3_enable_shared_cache.c,0,1,2,,,
extr_Craftdepssqlitesqlite3.c_walPagesize.c,0,,1,,,
extr_Craftdepssqlitesqlite3.c_sqlite3_backup_pagecount.c,0,,1,,,
extr_Craftdepssqlitesqlite3.c_sqlite3_blob_bytes.c,,,0,,,
extr_Craftsrcmatrix.c_mat_translate.c,,,0,,,
extr_Craftdepssqlitesqlite3.c_sqlite3_stmt_readonly.c,0,,1,,,
extr_Craftdepssqlitesqlite3.c_sqlite3_total_changes.c,0,,1,,,
extr_Craftsrcring.c_ring_empty.c,0,,1,,,
extr_Craftsrcring.c_ring_full.c,0,,,,,
extr_FFmpegfftoolsffplay.c_toggle_mute.c,0,,1,,,
extr_FFmpeglibavcodec4xm.c_mix.c,0,1,2,,,
extr_FFmpegfftoolsffplay.c_compute_mod.c,0,1,2,,,
extr_FFmpegfftoolsffplay.c_frame_queue_nb_remaining.c,0,,,,,
extr_Craftdepssqlitesqlite3.c_sqlite3_value_type.c,0,,1,,,
extr_FFmpeglibavcodecac3dec.c_symmetric_dequant.c,0,,1,,,
extr_FFmpegfftoolsffmpeg.c_ifilter_parameters_from_codecpar.c,0,,,,,
extr_FFmpegfftoolscmdutils.c_prepare_app_arguments.c,0,,,,,
extr_FFmpeglibavcodecacelp_pitch_delay.c_ff_acelp_decode_9bit_to_1st_delay6.c,0,1,2,,,
extr_FFmpeglibavcodecacelp_pitch_delay.c_ff_acelp_decode_8bit_to_1st_delay3.c,0,1,2,,,
extr_FFmpeglibavcodecaacdec_fixed.c_DEC_SPAIR.c,,,0,,,
extr_FFmpeglibavcodeccelp_math.h_bidir_sal.c,,,0,,,
extr_FFmpeglibavcodecac3enc.c_mul_poly.c,0,1,2,,,
extr_FFmpeglibavcodecaacdec_fixed.c_DEC_SQUAD.c,,,0,,,
extr_FFmpegfftoolsffmpeg.c_close_all_output_streams.c,0,,1,,,
extr_FFmpegfftoolsffplay.c_get_master_sync_type.c,0,,,,,
extr_FFmpegfftoolsffplay.c_set_clock_at.c,0,,,,,
extr_FFmpeglibavcodecaacpsy.c_iir_filter.c,0,,1,,,
extr_FFmpeglibavcodecaacsbr.c_sbr_chirp.c,0,,,,,
extr_FFmpeglibavcodecaacenc_pred.c_reset_predict_state.c,0,,,,,
extr_FFmpeglibavcodecaacenc_tns.c_compress_coeffs.c,0,,1,,,
extr_FFmpeglibavcodecaacenc_utils.h_ff_nextband_remove.c,,,0,,,
extr_FFmpeglibavcodecac3dsp.c_ac3_downmix_c.c,0,,,,,
extr_FFmpeglibavcodecac3enc.c_count_frame_bits_fixed.c,0,,,,,
extr_FFmpeglibavcodecacelp_pitch_delay.c_ff_acelp_decode_4bit_to_2nd_delay3.c,0,1,2,,,
extr_FFmpeglibavcodecass.c_ff_ass_decoder_flush.c,0,,,,,
extr_FFmpeglibavcodecapedec.c_range_decode_update.c,0,,,,,
extr_FFmpegfftoolsffmpeg.c_ifilter_has_all_input_formats.c,0,,,,,
extr_FFmpeglibavcodecass_split.c_is_eol.c,0,1,2,,,
extr_FFmpeglibavcodecacelp_pitch_delay.c_ff_acelp_decode_5_6_bit_to_2nd_delay3.c,0,1,2,,,
extr_FFmpeglibavcodecaacps.c_ipdopd_reset.c,0,,,,,
extr_FFmpeglibavcodecamrwbdec.c_auto_correlation.c,0,,1,,,
extr_FFmpeglibavcodecamrwbdec.c_isf_add_mean_and_past.c,0,,,,,
extr_FFmpeglibavcodecaudiotoolboxenc.c_get_ilbc_mode.c,0,,,,,
extr_FFmpeglibavcodecbgmc.c_bgmc_lut_fillp.c,0,,,,,
extr_FFmpeglibavcodecac3enc.c_dprint_options.c,0,,1,,,
extr_FFmpeglibavcodecac3dec_fixed.c_ac3_downmix_c_fixed16.c,0,,,,,
extr_FFmpeglibavcodecaacdec_fixed.c_DEC_UPAIR.c,,,0,,,
extr_FFmpeglibavcodecaacdec_fixed.c_DEC_UQUAD.c,,,0,,,
extr_FFmpeglibavcodecapedec.c_APESIGN.c,0,1,2,,,
extr_FFmpeglibavcodeccook.c_decouple_float.c,0,,,,,
extr_FFmpeglibavcodeccavs.h_set_mvs.c,0,,1,,,
extr_FFmpeglibavcodecbink.c_flush.c,0,,,,,
extr_FFmpeglibavcodecdxv.c_extract_component.c,0,1,2,,,
extr_FFmpeglibavcodecdxva2.c_ff_dxva2_lock.c,0,,1,,,
extr_FFmpeglibavcodeccodec2utils.h_avpriv_codec2_make_extradata.c,,,0,,,
extr_FFmpeglibavcodeccrystalhd.c_id2subtype.c,0,,1,,,
extr_FFmpeglibavcodecclearvideo.c_mvi_update_row.c,0,,,,,
extr_FFmpeglibavcodecdecode.c_guess_correct_pts.c,0,,,,,
extr_FFmpeglibavcodecdca_core.h_ff_dca_core_map_spkr.c,,,0,,,
extr_FFmpeglibavcodecaptx.c_aptx_quantized_parity.c,0,,,,,
extr_FFmpeglibavcodecatrac9dec.c_scale_band_ext_coeffs.c,0,,,,,
extr_FFmpeglibavcodecdnxhddec.c_dnxhd_get_profile.c,0,1,2,,,
extr_FFmpeglibavcodecdca_xll.c_clear_pbr.c,0,,,,,
extr_FFmpeglibavcodecdca_xll.c_is_hier_dmix_chset.c,0,,,,,
extr_FFmpeglibavcodeccinepakenc.c_compute_mb_distortion.c,0,,,,,
extr_FFmpeglibavcodecdss_sp.c_dss_sp_scale_vector.c,,,0,,,
extr_FFmpeglibavcodecdca_core.c_rand_x96.c,0,,1,,,
extr_FFmpeglibavcodecexr.c_exr_flt2uint.c,0,1,2,,,
extr_FFmpeglibavcodecatrac3plus.c_gainc_level_mode3s.c,0,,,,,
extr_FFmpeglibavcodeccos_tablegen.c_clip_f15.c,0,1,2,,,
extr_FFmpeglibavcodeccngdec.c_cng_decode_flush.c,0,,,,,
extr_FFmpeglibavcodecadpcm.c_adpcm_flush.c,0,,,,,
extr_FFmpeglibavcodeccfhd.c_init_plane_defaults.c,0,,,,,
extr_FFmpeglibavcodecbitstream_filter.c_av_register_bitstream_filter.c,0,,1,,,
extr_FFmpeglibavcodecg729dec.c_g729_prng.c,0,1,2,,,
extr_FFmpeglibavcodecdvaudiodec.c_dv_audio_12to16.c,0,1,2,,,
extr_FFmpeglibavcodecexr.c_exr_half2float.c,0,1,2,,,
extr_FFmpeglibavcodecdnxhdenc.c_get_bucket.c,,,0,,,
extr_FFmpeglibavcodeccavsdec.c_cavs_flush.c,0,,,,,
extr_FFmpeglibavcodecdiracdec.c_divide3.c,0,1,2,,,
extr_FFmpeglibavcodeccodec2utils.h_avpriv_codec2_mode_from_extradata.c,,,0,,,
extr_FFmpeglibavcodecdnxhddata.c_dnxhd_find_hr_cid.c,0,,1,,,
extr_FFmpeglibavcodecg723_1dec.c_sid_gain_to_lsp_index.c,0,1,2,,,
extr_FFmpeglibavcodecg726.c_sgn.c,0,1,2,,,
extr_FFmpeglibavcodecdca_exss.c_set_exss_offsets.c,0,,,,,
extr_FFmpeglibavcodecdnxhdenc.c_dnxhd_setup_threads_slices.c,0,,,,,
extr_FFmpeglibavcodecevrcdec.c_buf_size2bitrate.c,0,1,2,,,
extr_FFmpeglibavcodecevrcdec.c_decode_3_pulses_10bits.c,,,0,,,
extr_FFmpeglibavcodecdvdsubdec.c_dvdsub_flush.c,0,,,,,
extr_FFmpeglibavcodecdiracdec.c_weight.c,0,1,2,,,
extr_FFmpeglibavcodecffwavesynth.c_lcg_next.c,0,,1,,,
extr_FFmpeglibavcodechapenc.c_hap_decode_instructions_length.c,0,,1,,,
extr_FFmpeglibavcodecffwavesynth.c_phi_at.c,0,,,,,
extr_FFmpeglibavcodecflashsv2enc.c_optimum_use15_7.c,0,,,,,
extr_FFmpeglibavcodecaacsbr_fixed.c_sbr_chirp.c,0,,,,,
extr_FFmpeglibavcodecac3dec.c_remove_dithering.c,0,,,,,
extr_FFmpeglibavcodechapqa_extract_bsf.c_check_texture.c,0,,1,,,
extr_FFmpeglibavcodecexr.c_wdec16.c,0,,,,,
extr_FFmpeglibavcodecilbcdec.c_div_w32_w16.c,0,1,2,,,
extr_FFmpeglibavcodecffwavesynth.c_lcg_seek.c,0,,1,,,
extr_FFmpeglibavcodecflashsv2enc.c_recommend_keyframe.c,0,,,,,
extr_FFmpeglibavcodecffv1dec.c_copy_fields.c,0,,,,,
extr_FFmpeglibavcodecexr.c_exr_halflt2uint.c,0,1,2,,,
extr_FFmpeglibavcodecexr.c_wdec14.c,0,,,,,
extr_FFmpeglibavcodecindeo3.c_replicate32.c,0,1,2,,,
extr_FFmpeglibavcodecindeo3.c_replicate64.c,0,1,2,,,
extr_FFmpeglibavcodecdxva2.c_ff_dxva2_unlock.c,0,,1,,,
extr_FFmpeglibavcodeceac3dec.c_idct6.c,0,,1,,,
extr_FFmpeglibavcodecdvdsubenc.c_color_distance.c,0,1,2,,,
extr_FFmpeglibavcodecdvdsubenc.c_copy_rectangle.c,0,,,,,
extr_FFmpeglibavcodecdvenc.c_dv_write_dif_id.c,,,0,,,
extr_FFmpeglibavcodecdvenc.c_dv_write_ssyb_id.c,,,0,,,
extr_FFmpeglibavcodecexrdsp.c_predictor_scalar.c,,,0,,,
extr_FFmpeglibavcodecflac.c_ff_flac_get_max_frame_size.c,0,1,2,,,
extr_FFmpeglibavcodecgsmdec_template.c_gsm_mult.c,0,1,2,,,
extr_FFmpeglibavcodech264_mp4toannexb_bsf.c_h264_mp4toannexb_flush.c,0,,,,,
extr_FFmpeglibavcodecflashsv2enc.c_init_blocks.c,0,,,,,
extr_FFmpeglibavcodecindeo4.c_is_nonnull_frame.c,0,,1,,,
extr_FFmpeglibavcodecindeo4.c_scale_tile_size.c,0,1,2,,,
extr_FFmpeglibavcodecflashsv2enc.c_reset_stats.c,0,,,,,
extr_FFmpeglibavcodecivi.h_ivi_pic_config_cmp.c,0,,,,,
extr_FFmpeglibavcodecilbcdec.c_lsf_dequantization.c,0,,,,,
extr_FFmpeglibavcodecilbcdec.c_index_conv.c,,,0,,,
extr_FFmpeglibavcodech264_redundant_pps_bsf.c_h264_redundant_pps_fixup_slice.c,0,,,,,
extr_FFmpeglibavcodecg723_1dec.c_cng_rand.c,0,,1,,,
extr_FFmpeglibavcodecdcaadpcm.c_precalc.c,0,,,,,
extr_FFmpeglibavcodecinterplayacm.c_bad.c,0,,1,,,
extr_FFmpeglibavcodecivi.h_ivi_scale_mv.c,,,0,,,
extr_FFmpeglibavcodech264_redundant_pps_bsf.c_h264_redundant_pps_flush.c,0,,,,,
extr_FFmpeglibavcodech264dec.c_get_consumed_bytes.c,0,1,2,,,
extr_FFmpeglibavcodech264_redundant_pps_bsf.c_h264_redundant_pps_fixup_pps.c,0,,,,,
extr_FFmpeglibavcodecilbcdec.c_get_size_in_bits.c,0,1,2,,,
extr_FFmpeglibavcodechapdec.c_hap_can_use_tex_in_place.c,0,,,,,
extr_FFmpeglibavcodecindeo5.c_is_nonnull_frame.c,0,,1,,,
extr_FFmpeglibavcodeclzwenc.c_hashOffset.c,0,1,2,,,
extr_FFmpeglibavcodeclibx265.c_is_keyframe.c,0,1,2,,,
extr_FFmpeglibavcodeceac3enc.c_ff_eac3_get_frame_exp_strategy.c,0,,,,,
extr_FFmpeglibavcodecelbg.c_evaluate_utility_inc.c,0,,,,,
extr_FFmpeglibavcodecjpeg2000.h_ff_jpeg2000_ceildivpow2.c,,,0,,,
extr_FFmpeglibavcodecj2kenc.c_getcut.c,0,,,,,
extr_FFmpeglibavcodeclibvorbisenc.c_xiph_len.c,0,1,2,,,
extr_FFmpeglibavcodeclibx264.c_avfmt2_num_planes.c,0,1,2,,,
extr_FFmpeglibavcodeclibx264.c_convert_pix_fmt.c,0,,,,,
extr_FFmpeglibavcodeclzwenc.c_hashNext.c,0,1,2,,,
extr_FFmpeglibavcodecffwavesynth.c_wavesynth_enter_intervals.c,0,,,,,
extr_FFmpeglibavcodecfits.c_avpriv_fits_header_init.c,0,,,,,
extr_FFmpeglibavcodechqxdsp.c_idct_row.c,,,0,,,
extr_FFmpeglibavcodeclibaribb24.c_get_profile_font_size.c,0,1,2,,,
extr_FFmpeglibavcodechevc_refs.c_mark_ref.c,0,,1,,,
extr_FFmpeglibavcodecmipsac3dsp_mips.c_ff_ac3dsp_init_mips.c,0,,1,,,
extr_FFmpeglibavcodecmipsaacpsdsp_mips.c_ff_psdsp_init_mips.c,0,,1,,,
extr_FFmpeglibavcodeclibopenh264.c_libopenh264_to_ffmpeg_log_level.c,0,1,2,,,
extr_FFmpeglibavcodecmace.c_mace_broken_clip_int16.c,0,1,2,,,
extr_FFmpeglibavcodecjpegls.h_ff_jpegls_quantize.c,0,,,,,
extr_FFmpeglibavcodecjpeg2000.h_needs_termination.c,0,1,2,,,
extr_FFmpeglibavcodecimc.c_imc_decode_level_coefficients2.c,0,,,,,
extr_FFmpeglibavcodecjrevdct.c_ff_j_rev_dct1.c,0,,1,,,
extr_FFmpeglibavcodecmediacodec_sw_buffer.c_qcom_tile_pos.c,0,1,2,,,
extr_FFmpeglibavcodecjpegls.c_iso_clip.c,0,1,2,,,
extr_FFmpeglibavcodecjpeg2000dwt.c_extend53.c,,,0,,,
extr_FFmpeglibavcodeclibaribb24.c_libaribb24_flush.c,0,,,,,
extr_FFmpeglibavcodecloco.c_loco_get_rice_param.c,0,,,,,
extr_FFmpeglibavcodecmediacodecdec_common.c_ff_mediacodec_dec_is_flushing.c,0,,,,,
extr_FFmpeglibavcodecmips..mathops.h_ff_u8_to_s8.c,0,1,2,,,
extr_FFmpeglibavcodecloco.c_loco_update_rice_param.c,0,,,,,
extr_FFmpeglibavcodecmipsaacsbr_mips.c_ff_aacsbr_func_ptr_init_mips.c,0,,1,,,
extr_FFmpeglibavcodecmediacodec_wrapper.c_ff_AMediaCodec_getBufferFlagCodecConfig.c,0,,1,,,
extr_FFmpeglibavcodecjpeg2000dwt.c_extend97_int.c,,,0,,,
extr_FFmpeglibavcodecjrevdct.c_ff_j_rev_dct2.c,,,0,,,
extr_FFmpeglibavcodeclagarith.c_lag_calc_zero_run.c,0,1,2,,,
extr_FFmpeglibavcodecmediacodec_wrapper.c_ff_AMediaCodec_infoOutputBuffersChanged.c,0,,1,,,
extr_FFmpeglibavcodecmediacodec_wrapper.c_ff_AMediaCodec_infoOutputFormatChanged.c,0,,1,,,
extr_FFmpeglibavcodecmipscelp_filters_mips.c_ff_celp_filter_init_mips.c,0,,1,,,
extr_FFmpeglibavcodecjpeg2000.h_ff_jpeg2000_ceildiv.c,0,1,2,,,
extr_FFmpeglibavcodecjpeg2000dwt.c_extend97_float.c,,,0,,,
extr_FFmpeglibavcodecmipsaacdec_mips.c_ff_aacdec_init_mips.c,0,,1,,,
extr_FFmpeglibavcodecmediacodec_wrapper.c_ff_AMediaCodec_infoTryAgainLater.c,0,,1,,,
extr_FFmpeglibavcodecmipshevcpred_init_mips.c_ff_hevc_pred_init_mips.c,0,,1,,,
extr_FFmpeglibavcodecmlpenc.c_mlp_peak_bitrate.c,0,1,2,,,
extr_FFmpeglibavcodecmlpenc.c_number_trailing_zeroes.c,0,1,2,,,
extr_FFmpeglibavcodecmipsiirfilter_mips.c_ff_iir_filter_init_mips.c,0,,1,,,
extr_FFmpeglibavcodecmipsmpegaudiodsp_mips_fixed.c_ff_mpadsp_init_mipsdsp.c,0,,1,,,
extr_FFmpeglibavcodeclibopenjpegenc.c_cinema_parameters.c,0,,,,,
extr_FFmpeglibavcodecmediacodec_wrapper.c_ff_AMediaCodec_getConfigureFlagEncode.c,0,,1,,,
extr_FFmpeglibavcodecmipshpeldsp_init_mips.c_ff_hpeldsp_init_mips.c,0,,1,,,
extr_FFmpeglibavcodecmipsblockdsp_init_mips.c_ff_blockdsp_init_mips.c,0,,1,,,
extr_FFmpeglibavcodeclpc.c_estimate_best_order.c,,,0,,,
extr_FFmpeglibavcodecmips..put_bits.h_put_bits_left.c,0,,,,,
extr_FFmpeglibavcodecmotion_est.c_get_penalty_factor.c,0,1,2,,,
extr_FFmpeglibavcodecme_cmp.c_zero_cmp.c,0,,,,,
extr_FFmpeglibavcodecmediacodec_wrapper.c_ff_AMediaCodec_getBufferFlagEndOfStream.c,0,,1,,,
extr_FFmpeglibavcodecmediacodec_wrapper.c_ff_AMediaCodec_getBufferFlagKeyFrame.c,0,,1,,,
extr_FFmpeglibavcodecmipsaaccoder_mips.c_ff_aac_coder_init_mips.c,0,,1,,,
extr_FFmpeglibavcodecmlp_parser.c_mlp_samplerate.c,0,1,2,,,
extr_FFmpeglibavcodecnvdec.c_map_avcodec_id.c,0,,,,,
extr_FFmpeglibavcodecnvenc.c_nvenc_map_buffer_format.c,0,,,,,
extr_FFmpeglibavcodecmlpdec.c_mlp_channel_layout_subset.c,0,1,2,,,
extr_FFmpeglibavcodecmipsacelp_filters_mips.c_ff_acelp_filter_init_mips.c,0,,1,,,
extr_FFmpeglibavcodecmipshevcdsp_init_mips.c_ff_hevc_dsp_init_mips.c,0,,1,,,
extr_FFmpeglibavcodecmjpegdec.c_decode_flush.c,0,,,,,
extr_FFmpeglibavcodecmotion_est.h_ff_h263_round_chroma.c,0,1,2,,,
extr_FFmpeglibavcodecmpeg4video.c_ff_mpeg4_init_direct_mv.c,0,,,,,
extr_FFmpeglibavcodecmlp.h_xor_32_to_8.c,0,1,2,,,
extr_FFmpeglibavcodecqsv.c_qsv_map_fourcc.c,0,1,2,,,
extr_FFmpeglibavcodecmediacodec.c_av_mediacodec_default_free.c,0,,1,,,
extr_FFmpeglibavcodecmipsh264dsp_mmi.c_ff_h264_chroma_dc_dequant_idct_8_mmi.c,,,0,,,
extr_FFmpeglibavcodecqsvdec.c_ff_qsv_decode_flush.c,0,,,,,
extr_FFmpeglibavcodecmotion_est.c_zero_cmp.c,0,,,,,
extr_FFmpeglibavcodecmipsacelp_vectors_mips.c_ff_acelp_vectors_init_mips.c,0,,1,,,
extr_FFmpeglibavcodecmotion_est.c_get_flags.c,0,,,,,
extr_FFmpeglibavcodecmpegaudio.c_ff_mpa_l2_select_table.c,0,1,2,,,
extr_FFmpeglibavcodecmipsqpeldsp_init_mips.c_ff_qpeldsp_init_mips.c,0,,1,,,
extr_FFmpeglibavcodecmpegvideo.c_ff_mpv_common_defaults.c,0,,,,,
extr_FFmpeglibavcodecmmaldec.c_ffmmal_csp_to_av_csp.c,0,1,2,,,
extr_FFmpeglibavcodecmipspixblockdsp_init_mips.c_ff_pixblockdsp_init_mips.c,0,,,,,
extr_FFmpeglibavcodecmipscelp_math_mips.c_ff_celp_math_init_mips.c,0,,1,,,
extr_FFmpeglibavcodecmips..motion_est.h_ff_h263_round_chroma.c,0,1,2,,,
extr_FFmpeglibavcodecmips..put_bits.h_put_bits_count.c,0,,,,,
extr_FFmpeglibavcodecmss2.c_arith2_rescale_interval.c,0,,,,,
extr_FFmpeglibavcodecmipswmv2dsp_mmi.c_wmv2_idct_col_mmi.c,,,0,,,
extr_FFmpeglibavcodecmipswmv2dsp_mmi.c_wmv2_idct_row_mmi.c,,,0,,,
extr_FFmpeglibavcodecmipsmpegaudiodsp_mips_float.c_ff_mpadsp_init_mipsfpu.c,0,,1,,,
extr_FFmpeglibavcodecopus.c_channel_reorder_unknown.c,0,1,2,,,
extr_FFmpeglibavcodecmpegaudiodecheader.h_ff_mpa_check_header.c,0,1,2,,,
extr_FFmpeglibavcodecmipssbrdsp_mips.c_ff_sbrdsp_init_mips.c,0,,1,,,
extr_FFmpeglibavcodecmss2.c_arith2_get_scaled_value.c,0,1,2,,,
extr_FFmpeglibavcodecqsv.c_ff_qsv_profile_to_mfx.c,0,1,2,,,
extr_FFmpeglibavcodeclibxvid.c_xvid_ff_2pass_before.c,0,,,,,
extr_FFmpeglibavcodecsanm.c_interp_point.c,,,0,,,
extr_FFmpeglibavcodecsanm.c_which_direction.c,0,,,,,
extr_FFmpeglibavcodecmss12.c_model_reset.c,0,,,,,
extr_FFmpeglibavcodecparser.c_ff_fetch_timestamp.c,0,,,,,
extr_FFmpeglibavcodecnellymoserenc.c_distance.c,0,1,2,,,
extr_FFmpeglibavcodecpnm.c_pnm_space.c,0,1,2,,,
extr_FFmpeglibavcodecopusdec.c_get_silk_samplerate.c,0,1,2,,,
extr_FFmpeglibavcodecnellymoser.c_signed_shift.c,,,0,,,
extr_FFmpeglibavcodeclibxvid.c_xvid_ff_2pass_destroy.c,0,,,,,
extr_FFmpeglibavcodecmovtextdec.c_mov_text_flush.c,0,,,,,
extr_Craftdepssqlitesqlite3.c_pcacheMergeDirtyList.c,0,,,,,
extr_FFmpeglibavcodecsipr16k.c_dec_delay3_1st.c,0,1,2,,,
extr_FFmpeglibavcodecrv34.c_calc_add_mv.c,0,,,,,
extr_FFmpeglibavcodecqcelpdec.c_buf_size2bitrate.c,0,1,2,,,
extr_FFmpeglibavcodecput_bits.h_put_bits_count.c,0,,,,,
extr_FFmpeglibavcodecqsv.c_ff_qsv_find_surface_idx.c,0,,,,,
extr_FFmpeglibavcodecpng.c_ff_png_get_nb_channels.c,0,1,2,,,
extr_FFmpeglibavcodecrv34.c_adjust_pred16.c,0,1,2,,,
extr_FFmpeglibavcodecsipr.c_pitch_sharpening.c,0,,1,,,
extr_FFmpeglibavcodecmqcenc.c_ff_mqc_length.c,0,,,,,
extr_FFmpeglibavcodecmpeg12dec.c_setup_hwaccel_for_pixfmt.c,0,,,,,
extr_FFmpeglibavcodecshorten.c_fix_bitshift.c,0,,,,,
extr_FFmpeglibavcodecmss3.c_model2_update.c,0,,,,,
extr_FFmpeglibavcodecmqcenc.c_setbits.c,0,,,,,
extr_FFmpeglibavcodecsbrdsp_fixed.c_sbr_neg_odd_64_c.c,,,0,,,
extr_FFmpeglibavcodecmss3.c_model2_reset.c,0,,,,,
extr_FFmpeglibavcodecsonic.c_shift_down.c,,,0,,,
extr_Craftdepssqlitesqlite3.c_pagerUseWal.c,0,,1,,,
extr_FFmpeglibavcodecmlpenc.c_compare_best_offset.c,0,,,,,
extr_FFmpeglibavcodecmpegvideo_enc.c_update_duplicate_context_after_me.c,0,,,,,
extr_FFmpeglibavcodecrkmppdec.c_rkmpp_get_frameformat.c,0,1,2,,,
extr_FFmpeglibavcodecra144.c_ff_rescale_rms.c,0,1,2,,,
extr_FFmpeglibavcodecsamidec.c_sami_flush.c,0,,,,,
extr_FFmpeglibavcodecopusenc_psy.c_ff_opus_psy_signal_eof.c,0,,1,,,
extr_FFmpeglibavcodecpngdec.c_handle_small_bpp.c,0,,,,,
extr_FFmpeglibavcodecscpr.c_get_freq0.c,0,,,,,
extr_FFmpeglibavcodecratecontrol.c_update_predictor.c,0,,,,,
extr_FFmpeglibavcodecrawdec.c_flip.c,0,,,,,
extr_FFmpeglibavcodecmpegvideo_parser.c_mpegvideo_parse_init.c,0,,1,,,
extr_FFmpeglibavcodecrv34dsp.c_rv34_inv_transform_dc_noround_c.c,,,0,,,
extr_FFmpeglibavcodecvaapi_vc1.c_get_VAMvModeVC1.c,0,,,,,
extr_FFmpeglibavcodectruemotion1.c_make_cdt15_entry.c,,,0,,,
extr_FFmpeglibavcodecralf.c_decode_flush.c,0,,,,,
extr_FFmpeglibavcodecratecontrol.c_predict_size.c,0,,,,,
extr_FFmpeglibavcodectextdec.c_text_flush.c,0,,,,,
extr_FFmpeglibavcodecpafvideo.c_copy_color_mask.c,,,0,,,
extr_FFmpeglibavcodecput_bits.h_put_bits_left.c,0,,,,,
extr_FFmpeglibavcodecsanm.c_fill_frame.c,,,0,,,
extr_FFmpeglibavcodecvc2enc.c_init_quant_matrix.c,0,,,,,
extr_FFmpeglibavcodecvideotoolboxenc.c_get_cm_codec_type.c,0,,,,,
extr_FFmpeglibavcodecrkmppdec.c_rkmpp_get_codingtype.c,0,,1,,,
extr_FFmpeglibavcodecmlpenc.c_copy_matrix_params.c,0,,,,,
